datetime,low,high,open,close,volumefrom,volumeto
2020-03-18,110.11,118.73,115.91,118.63,87672.93,10075324.5
2020-03-19,115.78,144.87,118.63,136.75,127650.15,16536609.27
2020-03-20,115.5,153.48,136.75,133.5,153435.27,21365892.47
2020-03-21,126.0,137.61,133.5,132.65,71549.57,9379944.92
2020-03-22,120.49,137.26,132.65,122.47,53577.57,6824379.18
2020-03-23,119.04,138.19,122.47,136.54,71195.64,9214592.03
2020-03-24,132.99,144.06,136.54,139.12,103407.74,14336324.51
2020-03-25,132.05,142.86,139.12,136.42,63452.36,8708136.63
2020-03-26,133.47,140.21,136.42,138.97,47945.34,6505414.32
2020-03-27,128.94,142.45,138.97,131.43,50317.2,6866928.02
2020-03-28,125.02,133.47,131.43,131.35,48311.99,6223879.9
2020-03-29,123.27,132.0,131.35,124.59,44183.66,5576314.9
2020-03-30,124.01,135.56,124.59,132.36,34805.26,4578555.68
2020-03-31,130.5,135.79,132.36,133.14,23130.9,3078382.97
2020-04-01,128.91,137.2,133.14,135.98,32940.7,4358794.36
2020-04-02,135.42,150.0,135.98,141.71,59641.5,8419567.15
2020-04-03,137.89,147.24,141.71,141.4,46495.4,6670801.35
2020-04-04,139.04,146.72,141.4,144.59,19772.82,2830481.79
2020-04-05,140.78,145.93,144.59,143.03,13210.43,1893857.83
2020-04-06,142.79,172.26,143.03,171.65,103826.56,16428319.39
2020-04-07,162.18,176.65,171.65,164.55,100869.8,17203122.91
2020-04-08,163.67,174.75,164.55,173.23,52450.69,8929016.27
2020-04-09,165.28,173.7,173.23,170.07,46460.11,7918450.91
2020-04-10,152.18,170.35,170.07,157.97,69435.02,11040832.14
2020-04-11,154.06,161.62,157.97,158.65,26233.73,4140298.41
2020-04-12,155.24,165.48,158.65,158.39,35342.11,5712280.24
2020-04-13,148.82,159.65,158.39,157.03,52489.39,8065898.02
2020-04-14,155.32,162.26,157.03,158.61,26312.73,4180278.44
2020-04-15,151.9,161.5,158.61,152.96,33567.88,5256249.74
2020-04-16,148.19,175.17,152.96,172.37,93356.14,15484813.32
2020-04-17,168.12,175.12,172.37,171.0,27438.69,4683976.17
2020-04-18,170.71,189.73,171.0,188.03,54336.81,9864266.25
2020-04-19,176.45,188.58,188.03,180.2,31718.64,5781095.04
2020-04-20,166.8,186.63,180.2,170.64,94313.38,16505197.0
2020-04-21,168.35,174.96,170.64,171.07,28178.3,4838130.8
2020-04-22,170.01,184.3,171.07,183.25,45482.27,8151495.44
2020-04-23,178.26,194.51,183.25,185.67,98909.08,18572414.17
2020-04-24,184.76,190.0,185.67,187.56,41405.32,7776473.18
2020-04-25,186.0,198.3,187.56,194.0,38526.02,7474466.31
2020-04-26,192.51,200.0,194.0,197.96,51840.35,10177347.25
2020-04-27,189.2,199.56,197.96,196.9,44891.71,8763093.18
2020-04-28,192.48,198.0,196.9,196.73,31959.58,6262485.48
2020-04-29,196.73,219.5,196.73,215.67,130958.7,27368626.27
2020-04-30,201.66,227.73,215.67,206.2,103718.94,22316179.2
2020-05-01,206.2,217.58,206.2,212.02,44824.0,9499428.05
2020-05-02,210.38,215.49,212.02,214.07,17518.7,3733426.65
2020-05-03,205.03,219.18,214.07,210.2,42008.79,8911405.56
2020-05-04,195.01,210.75,210.2,207.01,54083.23,10990885.73
2020-05-05,200.66,212.13,207.01,205.62,30469.49,6260916.9
2020-05-06,198.16,212.0,205.62,199.13,57045.27,11780619.35
2020-05-07,196.72,215.55,199.13,212.56,103978.29,21760085.88
2020-05-08,207.22,216.85,212.56,211.59,44016.99,9330200.64
2020-05-09,208.49,214.72,211.59,210.21,35735.39,7564728.07
2020-05-10,180.0,210.21,210.21,188.06,122466.84,23270278.31
2020-05-11,175.51,193.88,188.06,186.18,81205.55,15042394.57
2020-05-12,185.9,192.59,186.18,189.79,48201.72,9156248.92
2020-05-13,188.34,201.16,189.79,199.8,56116.3,10965225.45
2020-05-14,195.75,206.32,199.8,203.11,69141.85,13952608.24
2020-05-15,191.49,204.22,203.11,194.57,53363.89,10580544.53
2020-05-16,193.08,203.39,194.57,200.43,25545.21,5101015.57
2020-05-17,199.53,210.0,200.43,207.03,45535.22,9393790.17
2020-05-18,207.01,217.1,207.03,214.84,66026.95,14071977.78
2020-05-19,209.17,215.99,214.84,214.62,36384.31,7734466.79
2020-05-20,205.86,215.55,214.62,209.98,34489.69,7257798.64
2020-05-21,191.47,211.65,209.98,198.64,57163.98,11503106.49
2020-05-22,196.2,209.34,198.64,207.12,53431.42,10932381.59
2020-05-23,204.82,211.21,207.12,206.84,13902.39,2883826.38
2020-05-24,199.45,210.77,206.84,199.64,35346.45,7265429.81
2020-05-25,197.35,205.78,199.64,204.04,32693.43,6641830.54
2020-05-26,196.6,204.99,204.04,201.16,46170.31,9296259.56
2020-05-27,200.9,208.6,201.16,208.32,42237.41,8679675.21
2020-05-28,204.57,220.73,208.32,220.57,51215.75,10895011.67
2020-05-29,217.39,224.9,220.55,220.6,49347.69,10890131.01
2020-05-30,218.85,247.43,220.6,243.28,90932.65,21414347.97
2020-05-31,229.59,245.39,243.28,231.63,55541.39,13135048.7
2020-06-01,230.48,251.74,231.63,248.1,70673.93,17076750.06
2020-06-02,225.0,253.43,248.03,237.72,116977.16,28081877.91
2020-06-03,233.28,245.18,237.72,244.5,48783.87,11670772.35
2020-06-04,235.83,246.62,244.72,243.32,61142.46,14804829.45
2020-06-05,239.05,248.12,243.32,240.19,45819.05,11128314.49
2020-06-06,237.6,244.66,240.19,242.21,21924.25,5289796.53
2020-06-07,235.09,245.6,242.21,244.74,35617.45,8555293.35
2020-06-08,241.05,247.9,244.74,246.82,39149.49,9540037.89
2020-06-09,215.0,250.22,246.82,244.14,45485.62,11011211.88
2020-06-10,241.75,250.77,244.14,248.04,50542.77,12406690.07
2020-06-11,225.2,251.01,248.04,230.14,113531.57,26959117.28
2020-06-12,228.24,247.99,230.14,237.41,62339.92,14765118.69
2020-06-13,234.54,238.79,237.41,238.12,15636.08,3704289.17
2020-06-14,229.77,238.62,238.12,231.59,29400.88,6889300.35
2020-06-15,217.79,233.67,231.59,230.78,90084.47,20314193.89
2020-06-16,228.77,236.0,230.78,235.28,31138.09,7261435.52
2020-06-17,227.56,237.42,235.28,233.62,34009.55,7912097.33
2020-06-18,227.37,234.48,233.62,231.16,21253.15,4921509.94
2020-06-19,226.34,231.8,231.16,228.64,25219.57,5774495.32
2020-06-20,225.0,230.6,228.64,228.89,17118.92,3900862.38
2020-06-21,226.84,231.18,228.89,227.73,11985.73,2749600.15
2020-06-22,227.31,247.04,227.73,243.33,61687.34,14736101.37
2020-06-23,240.82,244.98,243.33,243.23,29253.82,7104726.71
2020-06-24,230.71,249.11,243.23,234.43,71469.49,17107935.68
2020-06-25,227.0,235.21,234.43,232.44,51367.16,11931645.68
2020-06-26,227.26,233.35,232.44,229.31,45242.75,10408928.83
2020-06-27,215.79,231.0,229.31,220.83,47407.01,10566903.86
2020-06-28,217.76,227.8,220.83,224.94,27501.27,6137351.56
2020-06-29,220.92,229.98,224.94,227.87,38058.85,8548173.29
2020-06-30,222.79,228.62,227.87,225.62,24951.91,5637890.77
2020-07-01,223.99,232.8,225.62,231.05,38194.58,8742737.37
2020-07-02,222.88,232.19,231.05,226.53,36997.61,8414559.8
2020-07-03,224.2,228.26,226.53,225.24,16358.72,3707900.17
2020-07-04,224.53,230.95,225.24,229.2,18027.09,4096851.45
2020-07-05,223.27,229.89,229.2,227.78,17098.81,3866902.58
2020-07-06,227.06,242.19,227.78,241.88,48136.94,11363840.94
2020-07-07,234.3,243.95,241.88,239.23,38671.46,9215745.69
2020-07-08,237.96,249.0,239.23,247.16,48519.66,11824543.79
2020-07-09,237.6,247.62,247.16,242.04,36072.84,8764783.99
2020-07-10,235.0,242.04,242.04,241.11,32964.49,7859735.84
2020-07-11,237.46,241.63,241.11,239.22,12141.97,2906457.94
2020-07-12,236.48,244.07,239.22,242.74,24335.77,5837666.93
2020-07-13,237.25,245.47,242.74,239.49,36030.78,8706276.76
2020-07-14,236.76,242.19,239.49,240.45,26062.82,6243618.09
2020-07-15,236.41,241.43,240.45,238.27,19630.45,4684835.93
2020-07-16,229.44,239.38,238.27,233.56,31211.19,7276829.65
2020-07-17,231.32,234.61,233.56,232.59,21851.47,5089656.1
2020-07-18,232.26,237.14,232.59,235.84,10615.02,2490148.22
2020-07-19,233.28,239.98,235.84,239.24,15601.36,3679658.82
2020-07-20,234.09,239.82,239.24,235.98,23698.5,5626969.69
2020-07-21,235.58,246.96,235.98,245.91,46003.16,11180629.58
2020-07-22,241.76,270.0,245.91,264.23,55346.33,13950411.08
2020-07-23,260.0,280.76,264.23,275.66,107202.17,28842637.07
2020-07-24,267.96,288.99,275.66,279.32,65634.13,18227924.89
2020-07-25,279.32,309.0,279.32,305.66,80810.57,23737399.84
2020-07-26,300.2,320.77,305.66,311.47,101603.34,31408649.42
2020-07-27,311.38,334.41,311.47,322.86,143337.56,46299865.4
2020-07-28,305.76,327.43,322.86,317.53,77318.72,24448470.88
2020-07-29,313.09,330.02,317.53,318.4,50279.55,16166049.4
2020-07-30,313.78,342.37,318.4,335.04,61449.1,19984227.58
2020-07-31,328.92,349.94,335.04,346.67,55368.49,18931404.07
2020-08-01,343.64,393.79,346.67,387.32,103742.66,37854635.0
2020-08-02,325.0,415.67,387.32,371.96,129558.65,49248290.71
2020-08-03,367.0,398.52,371.96,386.3,63863.45,24833435.72
2020-08-04,380.87,403.54,386.3,389.75,61425.99,24048327.95
2020-08-05,383.6,407.7,389.75,401.21,53760.13,21325258.61
2020-08-06,389.64,404.0,401.21,394.9,37076.44,14704531.27
2020-08-07,360.0,398.65,394.9,379.71,80787.11,30907486.7
2020-08-08,376.41,397.64,379.71,397.48,24208.2,9373168.21
2020-08-09,383.48,400.5,397.48,390.32,26396.04,10360061.36
2020-08-10,384.61,400.51,390.32,395.99,76909.86,30394696.48
2020-08-11,366.22,398.43,395.99,378.98,62760.68,24081881.42
2020-08-12,365.41,389.3,378.98,387.31,54751.39,20874597.34
2020-08-13,375.8,431.8,387.31,424.9,81372.19,32578149.86
2020-08-14,418.0,444.8,424.9,438.72,103931.48,44645342.44
2020-08-15,422.01,443.11,438.72,432.78,44749.08,19464226.11
2020-08-16,412.43,437.11,432.78,434.05,36367.23,15460248.7
2020-08-17,420.38,447.0,434.05,430.86,78327.3,33898733.66
2020-08-18,413.23,434.41,430.86,422.09,37823.25,16074083.09
2020-08-19,393.0,426.82,422.09,407.43,77106.6,31485539.64
2020-08-20,402.33,419.36,407.43,416.18,44547.73,18418217.5
2020-08-21,383.0,419.0,416.18,388.11,71757.21,28877575.55
2020-08-22,379.4,396.92,388.11,396.12,26105.57,10150068.15
2020-08-23,383.66,397.44,396.12,390.86,18533.96,7242724.82
2020-08-24,387.65,410.47,390.86,408.28,48419.89,19514483.07
2020-08-25,368.88,409.01,408.28,383.78,57034.56,21949250.92
2020-08-26,376.38,393.38,383.78,386.14,48526.65,18737726.51
2020-08-27,368.5,397.46,386.14,383.43,58655.14,22543687.23
2020-08-28,379.83,398.32,383.43,395.42,37117.34,14525745.65
2020-08-29,392.43,405.91,395.42,398.58,27091.03,10853994.77
2020-08-30,398.44,430.0,398.58,428.92,42949.05,17822527.68
2020-08-31,418.21,439.58,428.92,434.0,45627.76,19666916.4
2020-09-01,429.61,489.0,434.0,475.59,90938.98,42433562.66
2020-09-02,420.01,481.64,475.59,439.92,119484.19,53366581.18
2020-09-03,372.13,451.42,439.92,382.47,120238.31,49409048.91
2020-09-04,360.0,400.69,382.47,385.94,122684.2,47448362.83
2020-09-05,309.7,394.86,385.94,334.91,180087.92,62918058.74
2020-09-06,316.49,360.66,334.91,352.76,115930.56,39682301.11
2020-09-07,323.28,358.65,352.76,353.53,90223.8,30899372.09
2020-09-08,325.34,356.41,353.53,337.28,68182.36,23104971.96
2020-09-09,330.72,359.34,337.28,351.21,51029.67,17775158.43
2020-09-10,350.19,377.84,351.21,367.9,56254.35,20693784.2
2020-09-11,355.52,375.42,367.9,374.06,41824.24,15289691.87
2020-09-12,364.73,388.23,374.06,387.58,27856.1,10473176.68
2020-09-13,353.05,390.55,387.58,366.48,41211.04,15205446.47
2020-09-14,356.06,385.0,366.48,377.25,69156.84,25774240.64
2020-09-15,362.07,382.35,377.25,364.03,57590.37,21341179.19
2020-09-16,354.85,373.38,364.03,365.11,46710.18,17033853.38
2020-09-17,363.33,394.32,365.11,389.27,62178.79,23764146.18
2020-09-18,375.54,392.53,389.27,384.84,37402.14,14350264.62
2020-09-19,377.11,388.36,384.84,385.5,13078.23,5017483.27
2020-09-20,364.94,385.5,385.5,370.86,25014.16,9340675.86
2020-09-21,330.77,376.47,370.86,340.18,85290.51,29953992.04
2020-09-22,335.48,346.74,340.18,344.04,52405.55,17901012.57
2020-09-23,313.0,344.61,344.04,320.17,57059.33,18935999.29
2020-09-24,316.83,353.26,320.17,349.03,82619.29,27914000.66
2020-09-25,337.78,358.03,349.03,351.51,64130.5,22217429.39
2020-09-26,346.19,356.62,351.51,353.92,19009.87,6693172.31
2020-09-27,347.16,362.25,353.92,357.39,18758.77,6658587.76
2020-09-28,352.0,368.35,357.39,353.95,38300.57,13828143.82
2020-09-29,350.25,360.8,353.95,359.8,42663.65,15160855.13
2020-09-30,351.29,361.34,359.8,359.94,23535.28,8389694.82
2020-10-01,345.01,369.69,359.94,352.95,41093.66,14764227.71
2020-10-02,334.46,354.29,352.95,345.68,61782.26,21202197.23
2020-10-03,344.03,351.26,345.68,346.31,10472.9,3638988.22
2020-10-04,344.16,354.14,346.31,352.68,10998.07,3832797.99
2020-10-05,348.46,356.04,352.68,353.64,18552.63,6535853.64
2020-10-06,336.85,355.1,353.64,340.77,42229.56,14586590.81
2020-10-07,332.93,342.96,340.77,341.86,24527.6,8321507.11
2020-10-08,333.82,353.45,341.86,351.25,28720.24,9891266.46
2020-10-09,339.91,368.45,351.25,365.51,44093.83,15751150.24
2020-10-10,365.11,378.51,365.51,371.06,23287.82,8711073.56
2020-10-11,369.37,377.55,371.06,374.33,9516.89,3552655.96
2020-10-12,365.68,395.44,374.33,386.43,48725.33,18523185.65
2020-10-13,374.19,387.8,386.43,381.5,39122.8,14966517.54
2020-10-14,373.08,387.62,381.5,378.86,32124.3,12214199.66
2020-10-15,370.15,382.0,378.86,377.88,27856.55,10480939.99
2020-10-16,361.34,379.95,377.88,365.61,47090.91,17332870.97
2020-10-17,363.62,370.65,365.61,368.56,7362.09,2704602.93
2020-10-18,367.6,378.64,368.56,378.48,7482.09,2798635.24
2020-10-19,372.81,384.7,378.48,379.17,29984.17,11385341.82
2020-10-20,364.25,380.95,379.17,368.68,37817.23,14060071.27
2020-10-21,368.2,402.46,368.68,391.59,89138.95,34505988.18
2020-10-22,391.3,421.52,391.59,414.56,59872.63,24531535.17
2020-10-23,401.5,419.51,414.56,409.76,25402.44,10457531.98
2020-10-24,407.82,416.91,409.76,412.62,10180.98,4208766.35
2020-10-25,403.2,418.13,412.62,406.28,12373.56,5067312.99
2020-10-26,382.5,411.26,406.28,393.11,53204.24,21003309.62
2020-10-27,390.39,410.88,393.11,403.91,31777.71,12804027.65
2020-10-28,380.36,409.31,403.91,388.6,49378.55,19309310.25
2020-10-29,380.53,394.02,388.6,387.34,40747.17,15835472.93
2020-10-30,373.73,392.07,387.34,382.61,36516.63,13923112.52
2020-10-31,380.79,394.0,382.61,387.01,12477.81,4835509.13
2020-11-01,385.0,398.13,387.01,396.78,9595.0,3759559.68
2020-11-02,378.23,404.5,396.78,383.86,51571.72,20117389.11
2020-11-03,370.43,390.63,383.86,388.42,25153.73,9562237.06
2020-11-04,375.05,408.81,388.42,403.06,52528.84,20761483.49
2020-11-05,395.93,421.43,403.06,417.05,52265.81,21356506.39
2020-11-06,415.86,458.7,417.05,456.3,77703.3,34032343.66
2020-11-07,424.17,468.91,456.3,435.46,53766.7,23970460.18
2020-11-08,432.86,460.86,435.46,454.83,27947.55,12510896.08
2020-11-09,434.26,459.74,454.83,444.28,51714.97,23157833.79
2020-11-10,439.09,455.25,444.28,450.55,37675.6,16926493.02
2020-11-11,449.97,477.0,450.55,464.33,50976.57,23687372.31
2020-11-12,451.63,470.43,464.33,463.06,37377.88,17221511.87
2020-11-13,457.85,478.51,463.06,477.18,44731.44,20982642.61
2020-11-14,451.88,478.35,477.18,461.31,25479.53,11780073.59
2020-11-15,440.6,463.46,461.31,448.45,23467.91,10614676.09
2020-11-16,445.91,466.49,448.45,460.57,32382.71,14818980.96
2020-11-17,460.4,485.36,460.57,482.96,54367.32,25729096.28
2020-11-18,458.33,496.0,482.96,478.71,88812.36,42437828.74
2020-11-19,465.0,481.1,478.71,471.9,55347.12,26261080.62
2020-11-20,471.32,514.72,471.9,510.35,108653.17,54319664.12
2020-11-21,503.1,554.0,510.35,552.96,63667.24,33669009.38
2020-11-22,511.25,581.92,552.96,561.26,76889.61,42061911.2
2020-11-23,549.99,611.67,561.26,609.35,109806.07,64360502.79
2020-11-24,589.97,623.65,609.35,605.72,72079.05,43810011.2
2020-11-25,554.26,606.61,605.72,569.64,91326.84,53793219.92
2020-11-26,480.74,576.99,569.64,520.21,189448.37,97242933.05
2020-11-27,493.97,531.12,520.21,518.65,93285.69,47643746.41
2020-11-28,506.51,548.65,518.65,537.92,85920.17,45126303.4
2020-11-29,530.54,577.18,537.92,576.6,51437.27,28325519.11
2020-11-30,570.76,617.0,576.6,617.0,89314.25,53285766.95
2020-12-01,562.74,636.93,617.0,586.16,132071.94,79633676.13
2020-12-02,575.24,604.99,586.16,598.2,115162.98,68114088.49
2020-12-03,586.0,624.36,598.2,616.74,94158.38,57465906.55
2020-12-04,565.83,620.92,616.74,567.78,133931.62,79573987.99
2020-12-05,561.0,597.91,567.78,597.16,38584.74,22654229.95
2020-12-06,583.5,607.41,597.16,602.47,34253.59,20464628.03
2020-12-07,584.71,602.98,602.47,591.65,32076.1,19026014.04
2020-12-08,548.68,595.45,591.65,554.72,111845.3,63856883.77
2020-12-09,530.36,577.91,554.72,573.44,170254.56,95153239.11
2020-12-10,548.38,574.9,573.44,558.11,61487.19,34486711.46
2020-12-11,535.03,560.05,558.11,543.76,156854.8,85658085.06
2020-12-12,543.38,574.52,543.76,568.2,48287.04,27041107.14
2020-12-13,563.68,595.0,568.2,590.71,44996.26,26213363.48
2020-12-14,575.59,591.64,590.71,586.17,48205.29,28175474.66
2020-12-15,579.0,597.61,586.17,589.04,34570.01,20299161.48
2020-12-16,581.0,639.92,589.04,638.31,126698.02,77855691.09
2020-12-17,625.86,676.94,638.31,643.71,184265.1,119974074.08
2020-12-18,628.6,664.42,643.71,655.0,84346.84,54696157.21
2020-12-19,645.97,671.0,655.0,658.71,89281.26,58785229.4
2020-12-20,621.55,661.39,658.71,638.49,48989.99,31791416.24
2020-12-21,595.22,648.16,638.49,607.77,123238.55,76204135.48
2020-12-22,587.59,638.19,607.77,637.23,101954.24,62754096.51
2020-12-23,550.0,638.8,637.23,585.43,97786.7,59186387.4
2020-12-24,565.67,614.95,585.43,612.23,48800.16,28654074.73
2020-12-25,604.2,633.47,612.23,626.78,60557.47,37502691.9
2020-12-26,615.5,652.73,626.78,636.49,58305.22,36976789.27
2020-12-27,624.49,714.99,636.49,683.6,151576.61,101784898.8
2020-12-28,680.67,747.0,683.6,729.63,139810.77,101539618.82
2020-12-29,688.98,739.81,729.63,731.8,69697.75,50019200.51
2020-12-30,716.83,758.5,731.8,752.71,103291.73,76167311.56
2020-12-31,722.35,755.9,752.71,737.24,73278.35,54188878.35
